cert,bank,report_date,field,value,units,call_report_schedule,cited_line,verified,verified_meaning,usable_for_trend,note,filing_last_updated,days_after_quarter_end,filing_url
2270,Zions Bancorporation NA,2021-09-30,RSCONS,3573,thousands of dollars,RC-C Pt I Mem 1,K158+K159,yes,verified against the bank's own filed Call Report,yes,"the filed lines the FDIC adds, summed",3/11/2022,162,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=09302021
2270,Zions Bancorporation NA,2021-09-30,RSMULT,309,thousands of dollars,RC-C Pt I Mem 1,K160,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,162,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=09302021
2270,Zions Bancorporation NA,2021-09-30,RSOTHER,37913,thousands of dollars,RC-C Pt I Mem 1,K165,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,162,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=09302021
2270,Zions Bancorporation NA,2021-09-30,NARSNRES,42131,thousands of dollars,RC-N Mem,K116+K119,yes,verified against the bank's own filed Call Report,yes,"the filed lines the FDIC adds, summed",3/11/2022,162,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=09302021
2270,Zions Bancorporation NA,2021-06-30,UCCRCD,2018597,thousands of dollars,RC-L 1.b,3815,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,254,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=06302021
2270,Zions Bancorporation NA,2021-06-30,UCLOC,5187074,thousands of dollars,RC-L 1.a,3814,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,254,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=06302021
2270,Zions Bancorporation NA,2021-06-30,DRRENRSQ,1,thousands of dollars,RI-B Pt I 4 col A,RIADC895+RIADC897,yes,verified against the bank's own filed Call Report,yes,this filing's year-to-date less the previous quarter's,3/11/2022,254,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=06302021
2270,Zions Bancorporation NA,2021-06-30,CRRENRSQ,222,thousands of dollars,RI-B Pt I 4 col B,RIADC896+RIADC898,yes,verified against the bank's own filed Call Report,yes,this filing's year-to-date less the previous quarter's,3/11/2022,254,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=06302021
2270,Zions Bancorporation NA,2021-06-30,NTRELOCQ,-405,thousands of dollars,RI-B Pt I 1.c.(1) cols A-B,RIAD5411-RIAD5412,yes,verified against the bank's own filed Call Report,yes,this filing's year-to-date less the previous quarter's,3/11/2022,254,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=06302021
2270,Zions Bancorporation NA,2021-06-30,RBC,7979840,thousands of dollars,RC-R Pt I 3792,RCOA3792,yes,verified against the bank's own filed Call Report,yes,"filed under 1 framework(s); this is the one that binds, chosen on its capital ratio",3/11/2022,254,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=06302021
2270,Zions Bancorporation NA,2021-06-30,ORE,1382,thousands of dollars,RC 7,2150,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,254,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=06302021
2270,Zions Bancorporation NA,2021-06-30,INTAN,1054102,thousands of dollars,RC 10,2143,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,254,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=06302021
2270,Zions Bancorporation NA,2021-06-30,UCCOMRES,4784974,thousands of dollars,RC-L 1.c.(1)(a)+(b),F164+F165,yes,verified against the bank's own filed Call Report,yes,"the filed lines the FDIC adds, summed",3/11/2022,254,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=06302021
2270,Zions Bancorporation NA,2021-06-30,UCCOMREU,389687,thousands of dollars,RC-L 1.c.(2),6550,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,254,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=06302021
2270,Zions Bancorporation NA,2021-06-30,UCOTHER,12554911,thousands of dollars,RC-L 1.e,J457+J458+J459,yes,verified against the bank's own filed Call Report,yes,"the filed lines the FDIC adds, summed",3/11/2022,254,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=06302021
2270,Zions Bancorporation NA,2021-06-30,LNNDEPD,1517202,thousands of dollars,RC-C Pt I 9.b.(2),RCONJ454,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,254,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=06302021
2270,Zions Bancorporation NA,2021-06-30,RSLNLTOT,328921,thousands of dollars,RC-C Pt I Mem 1,HK25,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,254,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=06302021
2270,Zions Bancorporation NA,2021-06-30,RSLNREFM,35729,thousands of dollars,RC-C Pt I Mem 1,F576,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,254,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=06302021
2270,Zions Bancorporation NA,2021-06-30,RSCI,33383,thousands of dollars,RC-C Pt I Mem 1,K163+K164,yes,verified against the bank's own filed Call Report,yes,"the filed lines the FDIC adds, summed",3/11/2022,254,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=06302021
2270,Zions Bancorporation NA,2021-06-30,RSCONS,11256,thousands of dollars,RC-C Pt I Mem 1,K158+K159,yes,verified against the bank's own filed Call Report,yes,"the filed lines the FDIC adds, summed",3/11/2022,254,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=06302021
2270,Zions Bancorporation NA,2021-06-30,RSMULT,313,thousands of dollars,RC-C Pt I Mem 1,K160,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,254,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=06302021
2270,Zions Bancorporation NA,2021-06-30,RSOTHER,26155,thousands of dollars,RC-C Pt I Mem 1,K165,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,254,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=06302021
2270,Zions Bancorporation NA,2021-06-30,NARSNRES,42871,thousands of dollars,RC-N Mem,K116+K119,yes,verified against the bank's own filed Call Report,yes,"the filed lines the FDIC adds, summed",3/11/2022,254,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=06302021
2270,Zions Bancorporation NA,2021-03-31,UCCRCD,2020364,thousands of dollars,RC-L 1.b,3815,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,345,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=03312021
2270,Zions Bancorporation NA,2021-03-31,UCLOC,5091581,thousands of dollars,RC-L 1.a,3814,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,345,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=03312021
2270,Zions Bancorporation NA,2021-03-31,DRRENRSQ,34,thousands of dollars,RI-B Pt I 4 col A,RIADC895+RIADC897,yes,verified against the bank's own filed Call Report,yes,first quarter: the year-to-date IS the quarter,3/11/2022,345,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=03312021
2270,Zions Bancorporation NA,2021-03-31,CRRENRSQ,360,thousands of dollars,RI-B Pt I 4 col B,RIADC896+RIADC898,yes,verified against the bank's own filed Call Report,yes,first quarter: the year-to-date IS the quarter,3/11/2022,345,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=03312021
2270,Zions Bancorporation NA,2021-03-31,NTRELOCQ,-265,thousands of dollars,RI-B Pt I 1.c.(1) cols A-B,RIAD5411-RIAD5412,yes,verified against the bank's own filed Call Report,yes,first quarter: the year-to-date IS the quarter,3/11/2022,345,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=03312021
2270,Zions Bancorporation NA,2021-03-31,RBC,8047597,thousands of dollars,RC-R Pt I 3792,RCOA3792,yes,verified against the bank's own filed Call Report,yes,"filed under 1 framework(s); this is the one that binds, chosen on its capital ratio",3/11/2022,345,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=03312021
2270,Zions Bancorporation NA,2021-03-31,ORE,3484,thousands of dollars,RC 7,2150,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,345,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=03312021
2270,Zions Bancorporation NA,2021-03-31,INTAN,1051196,thousands of dollars,RC 10,2143,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,345,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=03312021
2270,Zions Bancorporation NA,2021-03-31,UCCOMRES,4750657,thousands of dollars,RC-L 1.c.(1)(a)+(b),F164+F165,yes,verified against the bank's own filed Call Report,yes,"the filed lines the FDIC adds, summed",3/11/2022,345,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=03312021
2270,Zions Bancorporation NA,2021-03-31,UCCOMREU,469239,thousands of dollars,RC-L 1.c.(2),6550,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,345,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=03312021
2270,Zions Bancorporation NA,2021-03-31,UCOTHER,12322646,thousands of dollars,RC-L 1.e,J457+J458+J459,yes,verified against the bank's own filed Call Report,yes,"the filed lines the FDIC adds, summed",3/11/2022,345,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=03312021
2270,Zions Bancorporation NA,2021-03-31,LNNDEPD,1392640,thousands of dollars,RC-C Pt I 9.b.(2),RCONJ454,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,345,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=03312021
2270,Zions Bancorporation NA,2021-03-31,RSLNLTOT,272422,thousands of dollars,RC-C Pt I Mem 1,HK25,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,345,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=03312021
2270,Zions Bancorporation NA,2021-03-31,RSLNREFM,37811,thousands of dollars,RC-C Pt I Mem 1,F576,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,345,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=03312021
2270,Zions Bancorporation NA,2021-03-31,RSCI,29681,thousands of dollars,RC-C Pt I Mem 1,K163+K164,yes,verified against the bank's own filed Call Report,yes,"the filed lines the FDIC adds, summed",3/11/2022,345,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=03312021
2270,Zions Bancorporation NA,2021-03-31,RSCONS,2583,thousands of dollars,RC-C Pt I Mem 1,K158+K159,yes,verified against the bank's own filed Call Report,yes,"the filed lines the FDIC adds, summed",3/11/2022,345,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=03312021
2270,Zions Bancorporation NA,2021-03-31,RSMULT,318,thousands of dollars,RC-C Pt I Mem 1,K160,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,345,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=03312021
2270,Zions Bancorporation NA,2021-03-31,RSOTHER,8662,thousands of dollars,RC-C Pt I Mem 1,K165,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,345,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=03312021
2270,Zions Bancorporation NA,2021-03-31,NARSNRES,40956,thousands of dollars,RC-N Mem,K116+K119,yes,verified against the bank's own filed Call Report,yes,"the filed lines the FDIC adds, summed",3/11/2022,345,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=03312021
2270,Zions Bancorporation NA,2020-12-31,UCCRCD,2013398,thousands of dollars,RC-L 1.b,3815,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,435,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=12312020
2270,Zions Bancorporation NA,2020-12-31,UCLOC,4897012,thousands of dollars,RC-L 1.a,3814,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,435,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=12312020
2270,Zions Bancorporation NA,2020-12-31,DRRENRSQ,748,thousands of dollars,RI-B Pt I 4 col A,RIADC895+RIADC897,yes,verified against the bank's own filed Call Report,yes,this filing's year-to-date less the previous quarter's,3/11/2022,435,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=12312020
2270,Zions Bancorporation NA,2020-12-31,CRRENRSQ,239,thousands of dollars,RI-B Pt I 4 col B,RIADC896+RIADC898,yes,verified against the bank's own filed Call Report,yes,this filing's year-to-date less the previous quarter's,3/11/2022,435,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=12312020
2270,Zions Bancorporation NA,2020-12-31,NTRELOCQ,7,thousands of dollars,RI-B Pt I 1.c.(1) cols A-B,RIAD5411-RIAD5412,yes,verified against the bank's own filed Call Report,yes,this filing's year-to-date less the previous quarter's,3/11/2022,435,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=12312020
2270,Zions Bancorporation NA,2020-12-31,RBC,7862024,thousands of dollars,RC-R Pt I 3792,RCOA3792,yes,verified against the bank's own filed Call Report,yes,"filed under 1 framework(s); this is the one that binds, chosen on its capital ratio",3/11/2022,435,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=12312020
2270,Zions Bancorporation NA,2020-12-31,ORE,3965,thousands of dollars,RC 7,2150,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,435,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=12312020
2270,Zions Bancorporation NA,2020-12-31,INTAN,1049694,thousands of dollars,RC 10,2143,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,435,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=12312020
2270,Zions Bancorporation NA,2020-12-31,UCCOMRES,4769979,thousands of dollars,RC-L 1.c.(1)(a)+(b),F164+F165,yes,verified against the bank's own filed Call Report,yes,"the filed lines the FDIC adds, summed",3/11/2022,435,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=12312020
2270,Zions Bancorporation NA,2020-12-31,UCCOMREU,492658,thousands of dollars,RC-L 1.c.(2),6550,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,435,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=12312020
2270,Zions Bancorporation NA,2020-12-31,UCOTHER,12049042,thousands of dollars,RC-L 1.e,J457+J458+J459,yes,verified against the bank's own filed Call Report,yes,"the filed lines the FDIC adds, summed",3/11/2022,435,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=12312020
2270,Zions Bancorporation NA,2020-12-31,LNNDEPD,1534187,thousands of dollars,RC-C Pt I 9.b.(2),RCONJ454,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,435,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=12312020
2270,Zions Bancorporation NA,2020-12-31,RSLNLTOT,193721,thousands of dollars,RC-C Pt I Mem 1,HK25,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,435,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=12312020
2270,Zions Bancorporation NA,2020-12-31,RSLNREFM,34773,thousands of dollars,RC-C Pt I Mem 1,F576,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,435,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=12312020
2270,Zions Bancorporation NA,2020-12-31,RSCI,4499,thousands of dollars,RC-C Pt I Mem 1,K163+K164,yes,verified against the bank's own filed Call Report,yes,"the filed lines the FDIC adds, summed",3/11/2022,435,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=12312020
2270,Zions Bancorporation NA,2020-12-31,RSCONS,626,thousands of dollars,RC-C Pt I Mem 1,K158+K159,yes,verified against the bank's own filed Call Report,yes,"the filed lines the FDIC adds, summed",3/11/2022,435,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=12312020
2270,Zions Bancorporation NA,2020-12-31,RSMULT,529,thousands of dollars,RC-C Pt I Mem 1,K160,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,435,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=12312020
2270,Zions Bancorporation NA,2020-12-31,RSOTHER,2001,thousands of dollars,RC-C Pt I Mem 1,K165,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,435,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=12312020
2270,Zions Bancorporation NA,2020-12-31,NARSNRES,33002,thousands of dollars,RC-N Mem,K116+K119,yes,verified against the bank's own filed Call Report,yes,"the filed lines the FDIC adds, summed",3/11/2022,435,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=12312020
2270,Zions Bancorporation NA,2020-09-30,UCCRCD,2009719,thousands of dollars,RC-L 1.b,3815,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,527,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=09302020
2270,Zions Bancorporation NA,2020-09-30,UCLOC,4868908,thousands of dollars,RC-L 1.a,3814,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,527,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=09302020
2270,Zions Bancorporation NA,2020-09-30,DRRENRSQ,918,thousands of dollars,RI-B Pt I 4 col A,RIADC895+RIADC897,yes,verified against the bank's own filed Call Report,yes,this filing's year-to-date less the previous quarter's,3/11/2022,527,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=09302020
2270,Zions Bancorporation NA,2020-09-30,CRRENRSQ,1046,thousands of dollars,RI-B Pt I 4 col B,RIADC896+RIADC898,yes,verified against the bank's own filed Call Report,yes,this filing's year-to-date less the previous quarter's,3/11/2022,527,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=09302020
2270,Zions Bancorporation NA,2020-09-30,NTRELOCQ,-268,thousands of dollars,RI-B Pt I 1.c.(1) cols A-B,RIAD5411-RIAD5412,yes,verified against the bank's own filed Call Report,yes,this filing's year-to-date less the previous quarter's,3/11/2022,527,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=09302020
2270,Zions Bancorporation NA,2020-09-30,RBC,7651059,thousands of dollars,RC-R Pt I 3792,RCOA3792,yes,verified against the bank's own filed Call Report,yes,"filed under 1 framework(s); this is the one that binds, chosen on its capital ratio",3/11/2022,527,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=09302020
2270,Zions Bancorporation NA,2020-09-30,ORE,5614,thousands of dollars,RC 7,2150,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,527,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=09302020
2270,Zions Bancorporation NA,2020-09-30,INTAN,1047179,thousands of dollars,RC 10,2143,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,527,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=09302020
2270,Zions Bancorporation NA,2020-09-30,UCCOMRES,4484884,thousands of dollars,RC-L 1.c.(1)(a)+(b),F164+F165,yes,verified against the bank's own filed Call Report,yes,"the filed lines the FDIC adds, summed",3/11/2022,527,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=09302020
2270,Zions Bancorporation NA,2020-09-30,UCCOMREU,534990,thousands of dollars,RC-L 1.c.(2),6550,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,527,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=09302020
2270,Zions Bancorporation NA,2020-09-30,UCOTHER,12224613,thousands of dollars,RC-L 1.e,J457+J458+J459,yes,verified against the bank's own filed Call Report,yes,"the filed lines the FDIC adds, summed",3/11/2022,527,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=09302020
2270,Zions Bancorporation NA,2020-09-30,LNNDEPD,1577510,thousands of dollars,RC-C Pt I 9.b.(2),RCONJ454,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,527,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=09302020
2270,Zions Bancorporation NA,2020-09-30,RSLNLTOT,194354,thousands of dollars,RC-C Pt I Mem 1,HK25,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,527,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=09302020
2270,Zions Bancorporation NA,2020-09-30,RSLNREFM,34252,thousands of dollars,RC-C Pt I Mem 1,F576,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,527,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=09302020
2270,Zions Bancorporation NA,2020-09-30,RSCI,11995,thousands of dollars,RC-C Pt I Mem 1,K163+K164,yes,verified against the bank's own filed Call Report,yes,"the filed lines the FDIC adds, summed",3/11/2022,527,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=09302020
2270,Zions Bancorporation NA,2020-09-30,RSCONS,629,thousands of dollars,RC-C Pt I Mem 1,K158+K159,yes,verified against the bank's own filed Call Report,yes,"the filed lines the FDIC adds, summed",3/11/2022,527,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=09302020
2270,Zions Bancorporation NA,2020-09-30,RSMULT,855,thousands of dollars,RC-C Pt I Mem 1,K160,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,527,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=09302020
2270,Zions Bancorporation NA,2020-09-30,RSOTHER,1650,thousands of dollars,RC-C Pt I Mem 1,K165,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,527,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=09302020
2270,Zions Bancorporation NA,2020-09-30,NARSNRES,17157,thousands of dollars,RC-N Mem,K116+K119,yes,verified against the bank's own filed Call Report,yes,"the filed lines the FDIC adds, summed",3/11/2022,527,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=09302020
2270,Zions Bancorporation NA,2020-06-30,UCCRCD,2025429,thousands of dollars,RC-L 1.b,3815,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,619,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=06302020
2270,Zions Bancorporation NA,2020-06-30,UCLOC,4764647,thousands of dollars,RC-L 1.a,3814,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,619,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=06302020
2270,Zions Bancorporation NA,2020-06-30,DRRENRSQ,608,thousands of dollars,RI-B Pt I 4 col A,RIADC895+RIADC897,yes,verified against the bank's own filed Call Report,yes,this filing's year-to-date less the previous quarter's,3/11/2022,619,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=06302020
2270,Zions Bancorporation NA,2020-06-30,CRRENRSQ,273,thousands of dollars,RI-B Pt I 4 col B,RIADC896+RIADC898,yes,verified against the bank's own filed Call Report,yes,this filing's year-to-date less the previous quarter's,3/11/2022,619,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=06302020
2270,Zions Bancorporation NA,2020-06-30,NTRELOCQ,48,thousands of dollars,RI-B Pt I 1.c.(1) cols A-B,RIAD5411-RIAD5412,yes,verified against the bank's own filed Call Report,yes,this filing's year-to-date less the previous quarter's,3/11/2022,619,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=06302020
2270,Zions Bancorporation NA,2020-06-30,RBC,7545599,thousands of dollars,RC-R Pt I 3792,RCOA3792,yes,verified against the bank's own filed Call Report,yes,"filed under 1 framework(s); this is the one that binds, chosen on its capital ratio",3/11/2022,619,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=06302020
2270,Zions Bancorporation NA,2020-06-30,ORE,5214,thousands of dollars,RC 7,2150,yes,verified against the bank's own filed Call Report,yes,read straight off the filing,3/11/2022,619,https://cdr.ffiec.gov/Public/ViewFacsimileDirect.aspx?ds=call&idType=fdiccert&id=2270&date=06302020
